CD14	CD23	CD3	CD19	Event	Population
353	392	287	314	5488	9
99	108	504	145	5489	8
208	319	296	272	5490	9
171	103	584	322	5491	8
204	302	308	378	5492	9
154	268	262	296	5493	5
87	392	54	498	5494	2
218	330	266	234	5495	4
104	20	149	490	5496	5
240	281	265	181	5497	4
131	47	553	161	5498	8
206	321	264	215	5499	4
66	256	550	228	5500	8
132	171	404	266	5501	8
119	27	557	327	5502	8
132	0	143	104	5503	1
149	112	570	225	5504	8
180	29	498	252	5505	8
215	75	626	201	5506	8
161	347	274	227	5507	4
183	171	508	201	5508	8
504	543	590	426	5509	10
473	643	356	441	5510	10
540	72	215	203	5511	7
412	473	419	562	5512	3
171	274	268	200	5513	4
157	226	234	278	5514	5
134	224	606	329	5515	8
688	153	209	275	5516	7
148	337	276	247	5517	5
69	0	566	278	5518	8
172	238	241	238	5519	5
212	308	272	316	5520	9
64	265	534	336	5521	8
141	138	221	208	5522	1
0	108	537	267	5523	8
156	295	259	212	5524	4
62	17	227	247	5525	1
333	391	634	361	5526	3
177	0	286	117	5527	1
57	179	282	301	5528	5
162	209	455	157	5529	8
606	315	342	320	5530	7
111	74	612	365	5531	8
246	259	243	297	5532	5
0	13	577	251	5533	8
340	359	400	300	5534	9
131	179	500	271	5535	8
131	274	525	234	5536	8
121	205	532	132	5537	8
44	567	123	468	5538	2
224	301	339	285	5539	9
44	129	627	335	5540	8
94	97	500	301	5541	8
139	246	281	32	5542	4
330	378	325	305	5543	9
118	233	263	186	5544	4
74	90	586	260	5545	8
221	237	246	256	5546	5
250	300	306	193	5547	4
52	13	605	226	5548	8
287	289	290	221	5549	9
28	580	215	438	5550	2
57	103	518	249	5551	8
0	96	600	133	5552	8
157	173	610	240	5553	8
121	129	507	193	5554	8
266	255	269	281	5555	9
118	62	424	173	5556	8
119	46	524	163	5557	8
90	338	221	514	5558	2
0	0	553	258	5559	8
238	263	120	483	5560	5
79	115	352	217	5561	1
240	357	252	298	5562	9
57	217	645	252	5563	8
203	198	183	209	5564	5
0	93	521	201	5565	8
188	170	577	243	5566	8
227	318	254	274	5567	9
41	107	570	305	5568	8
237	295	277	248	5569	9
192	243	543	291	5570	8
96	250	455	65	5571	8
235	227	301	222	5572	4
61	143	556	235	5573	8
169	249	316	279	5574	5
352	300	249	199	5575	9
223	294	246	259	5576	5
133	111	629	237	5577	8
112	33	446	201	5578	8
225	326	297	239	5579	9
66	205	517	276	5580	8
690	795	620	438	5581	10
157	211	560	141	5582	8
48	193	541	219	5583	8
374	249	254	274	5584	9
253	290	321	264	5585	9
242	303	289	305	5586	9
168	0	33	173	5587	1
135	235	322	255	5588	5
299	395	349	341	5589	9
672	147	187	281	5590	7
270	271	296	301	5591	9
45	0	559	308	5592	8
192	268	547	216	5593	8
236	301	321	242	5594	9
227	256	275	328	5595	5
225	274	206	248	5596	5
341	52	132	286	5597	1
267	320	251	304	5598	9
153	329	303	230	5599	4
245	294	316	235	5600	9
37	149	600	378	5601	8
223	260	300	247	5602	5
263	262	287	127	5603	4
319	287	229	197	5604	4
0	74	526	230	5605	8
1	193	410	172	5606	8
172	319	177	265	5607	5
237	216	277	269	5608	5
56	0	584	332	5609	8
189	223	604	131	5610	8
176	293	295	293	5611	5
115	234	605	261	5612	8
101	345	257	477	5613	2
149	192	512	96	5614	8
152	230	576	295	5615	8
239	292	274	172	5616	4
85	272	503	227	5617	8
74	214	117	279	5618	1
674	723	658	432	5619	10
0	0	562	261	5620	8
297	290	296	216	5621	9
300	310	322	244	5622	9
262	257	200	269	5623	5
49	245	544	275	5624	8
194	204	286	297	5625	5
235	254	290	285	5626	5
648	218	170	125	5627	7
29	86	115	70	5628	1
169	151	505	213	5629	8
243	277	274	291	5630	9
268	246	266	215	5631	4
225	327	273	318	5632	9
315	336	368	305	5633	9
145	189	481	204	5634	8
283	330	275	222	5635	9
113	0	558	294	5636	8
123	155	576	259	5637	8
267	247	286	326	5638	9
179	264	295	199	5639	4
108	0	137	114	5640	1
72	104	315	131	5641	1
205	343	348	83	5642	4
243	320	258	160	5643	4
0	85	535	276	5644	8
317	265	238	343	5645	9
132	261	224	208	5646	5
78	0	531	203	5647	8
179	274	226	255	5648	5
180	274	258	252	5649	5
146	268	246	269	5650	5
200	334	181	249	5651	5
217	247	304	293	5652	5
296	298	165	243	5653	4
115	240	503	213	5654	8
65	124	178	442	5655	5
128	173	457	214	5656	8
200	191	280	304	5657	5
230	205	310	132	5658	4
127	236	570	291	5659	8
236	191	251	228	5660	5
193	301	326	257	5661	9
291	346	356	338	5662	9
260	287	358	286	5663	9
216	43	210	158	5664	1
101	219	632	268	5665	8
149	153	183	245	5666	1
205	148	621	296	5667	8
175	270	616	185	5668	8
245	387	271	274	5669	9
141	320	176	252	5670	5
99	233	162	220	5671	1
481	594	492	462	5672	10
667	0	194	262	5673	7
636	659	501	585	5674	10
190	211	242	175	5675	4
0	0	484	302	5676	8
254	238	280	228	5677	4
87	36	548	282	5678	8
125	224	529	248	5679	8
187	296	572	213	5680	8
237	337	301	226	5681	9
241	295	237	254	5682	5
304	304	326	217	5683	9
228	309	245	238	5684	4
182	223	233	231	5685	5
248	415	299	331	5686	9
75	580	0	446	5687	2
134	191	494	197	5688	8
112	0	581	175	5689	8
170	271	120	109	5690	1
83	138	168	175	5691	1
89	181	122	221	5692	1
140	0	546	60	5693	8
0	204	557	245	5694	8
113	27	542	212	5695	8
213	259	241	126	5696	4
2	452	14	459	5697	2
58	50	563	171	5698	8
143	71	631	277	5699	8
117	216	591	299	5700	8
657	84	314	314	5701	7
171	270	273	314	5702	5
57	119	607	287	5703	8
90	223	118	152	5704	1
241	375	265	255	5705	9
145	296	228	229	5706	5
198	113	574	221	5707	8
198	301	281	230	5708	4
67	559	175	454	5709	2
111	116	556	251	5710	8
147	197	567	255	5711	8
286	361	328	310	5712	9
65	154	599	214	5713	8
59	0	533	232	5714	8
97	11	429	217	5715	8
16	180	534	238	5716	8
225	236	250	260	5717	5
188	279	341	309	5718	9
43	131	308	132	5719	1
144	237	574	204	5720	8
162	267	249	276	5721	5
407	468	429	623	5722	3
101	146	290	205	5723	1
292	219	298	252	5724	9
485	463	365	402	5725	3
177	287	191	254	5726	5
151	70	436	98	5727	8
43	141	619	366	5728	8
126	176	161	187	5729	1
85	119	634	312	5730	8
274	279	250	208	5731	4
651	346	380	371	5732	7
184	318	250	251	5733	5
114	266	233	194	5734	4
170	241	554	271	5735	8
189	341	305	266	5736	9
100	110	561	312	5737	8
92	237	594	296	5738	8
131	87	556	300	5739	8
194	181	553	66	5740	8
148	133	628	176	5741	8
621	242	242	236	5742	7
644	196	118	274	5743	7
454	538	495	611	5744	3
83	590	135	522	5745	2
62	131	567	275	5746	8
253	350	313	267	5747	9
172	311	264	310	5748	5
227	304	322	274	5749	9
108	69	611	267	5750	8
245	298	306	271	5751	9
128	260	223	289	5752	5
169	243	193	250	5753	5
192	329	289	167	5754	4
648	2	298	325	5755	7
281	355	371	358	5756	9
92	177	89	259	5757	1
219	184	239	298	5758	5
216	290	294	238	5759	4
104	252	190	336	5760	5
219	297	249	268	5761	5
0	83	571	310	5762	8
120	445	80	516	5763	2
180	259	581	300	5764	8
43	86	568	278	5765	8
180	232	247	297	5766	5
147	93	515	181	5767	8
224	327	238	226	5768	4
66	349	273	316	5769	5
109	0	536	276	5770	8
119	193	555	236	5771	8
305	317	212	331	5772	9
271	261	289	301	5773	9
166	232	500	141	5774	8
243	329	296	243	5775	9
350	197	242	157	5776	4
173	263	556	150	5777	8
211	248	278	331	5778	5
456	313	163	239	5779	7
163	293	261	266	5780	5
189	284	255	275	5781	5
214	277	327	302	5782	9
76	269	581	240	5783	8
158	244	563	256	5784	8
608	236	247	271	5785	7
130	222	172	217	5786	1
208	154	272	224	5787	5
231	205	265	255	5788	5
398	272	330	309	5789	9
500	301	292	149	5790	7
144	217	528	249	5791	8
209	305	336	267	5792	9
127	221	193	243	5793	5
166	218	471	177	5794	8
170	236	292	206	5795	4
121	129	559	152	5796	8
360	422	424	355	5797	3
82	0	594	263	5798	8
75	8	544	236	5799	8
248	122	304	229	5800	5
265	312	265	268	5801	9
43	191	121	238	5802	1
131	124	445	216	5803	8
92	0	476	159	5804	8
258	223	279	302	5805	5
109	255	125	163	5806	1
38	117	621	186	5807	8
279	282	310	287	5808	9
95	0	66	68	5809	1
244	256	281	243	5810	4
110	206	521	185	5811	8
208	189	285	255	5812	5
189	212	297	260	5813	5
643	0	240	207	5814	7
0	205	564	213	5815	8
287	350	352	316	5816	9
287	244	344	349	5817	9
219	313	323	246	5818	9
128	145	578	233	5819	8
79	174	526	233	5820	8
95	109	504	303	5821	8
145	274	288	269	5822	5
116	218	496	112	5823	8
205	261	199	559	5824	2
85	197	136	199	5825	1
34	129	155	193	5826	1
272	299	288	301	5827	9
466	541	459	503	5828	3
84	155	534	275	5829	8
161	165	542	294	5830	8
176	203	570	57	5831	8
93	298	572	250	5832	8
227	311	252	245	5833	4
0	690	10	430	5834	2
112	83	530	243	5835	8
240	298	309	292	5836	9
639	113	269	240	5837	7
238	266	203	198	5838	4
190	258	309	294	5839	5
75	198	553	259	5840	8
157	191	559	246	5841	8
129	115	628	305	5842	8
266	291	278	279	5843	9
62	167	522	255	5844	8
164	334	332	304	5845	9
229	294	258	267	5846	5
109	116	588	195	5847	8
119	344	50	249	5848	5
42	106	530	272	5849	8
169	283	269	548	5850	5
91	2	513	205	5851	8
198	241	261	237	5852	5
144	286	264	270	5853	5
28	79	148	32	5854	1
213	176	415	245	5855	8
62	594	173	463	5856	2
258	281	269	301	5857	9
250	288	317	225	5858	4
111	222	140	303	5859	5
185	266	278	214	5860	4
36	0	400	195	5861	8
160	156	664	307	5862	8
219	232	270	294	5863	5
165	190	515	226	5864	8
209	272	341	272	5865	9
107	160	579	136	5866	8
377	443	415	568	5867	3
197	370	283	349	5868	9
530	161	329	150	5869	7
250	214	252	309	5870	5
121	164	536	271	5871	8
271	281	299	274	5872	9
245	286	262	272	5873	9
83	156	488	271	5874	8
157	0	392	101	5875	8
288	304	276	117	5876	4
176	252	292	280	5877	5
130	119	537	315	5878	8
245	253	295	280	5879	5
187	59	494	208	5880	8
192	228	282	204	5881	4
146	265	214	335	5882	5
136	297	235	305	5883	5
674	772	611	614	5884	10
676	543	473	406	5885	10
197	294	293	258	5886	5
599	387	353	353	5887	7
669	241	273	264	5888	7
166	163	573	195	5889	8
150	315	239	248	5890	5
115	167	572	108	5891	8
9	487	89	420	5892	2
242	354	290	184	5893	4
177	236	245	272	5894	5
156	168	529	306	5895	8
166	225	444	255	5896	8
80	82	405	1	5897	8
185	258	313	279	5898	5
294	320	297	298	5899	9
154	80	366	120	5900	1
118	102	592	125	5901	8
203	301	276	289	5902	5
210	267	250	314	5903	5
228	157	183	271	5904	5
278	264	255	281	5905	9
211	314	275	271	5906	9
199	255	586	260	5907	8
266	329	520	297	5908	9
223	310	248	204	5909	4
277	319	229	214	5910	4
629	82	251	136	5911	7
93	146	575	192	5912	8
234	312	285	210	5913	4
85	242	585	294	5914	8
170	230	564	260	5915	8
208	248	239	256	5916	5
317	347	276	301	5917	9
407	312	352	322	5918	9
0	411	42	423	5919	2
103	162	588	304	5920	8
192	299	260	273	5921	5
182	251	242	228	5922	5
95	191	532	308	5923	8
256	278	246	158	5924	4
167	183	557	290	5925	8
102	215	530	216	5926	8
139	39	599	280	5927	8
207	281	286	233	5928	4
186	229	250	263	5929	5
180	285	283	167	5930	4
101	205	524	311	5931	8
218	321	299	215	5932	4
601	90	223	299	5933	7
228	332	208	225	5934	4
214	330	257	290	5935	9
103	218	498	279	5936	8
15	173	6	56	5937	1
246	257	265	316	5938	5
148	219	343	200	5939	4
208	38	204	162	5940	1
245	287	251	137	5941	4
126	35	526	260	5942	8
182	278	299	77	5943	4
125	240	553	191	5944	8
106	180	576	254	5945	8
258	300	218	266	5946	5
21	200	546	208	5947	8
123	181	378	257	5948	5
81	96	600	176	5949	8
180	260	524	241	5950	8
11	136	565	207	5951	8
456	502	440	464	5952	3
93	139	560	262	5953	8
268	306	320	313	5954	9
81	371	250	319	5955	5
631	541	386	340	5956	10
76	591	0	487	5957	2
182	84	395	181	5958	8
124	252	606	260	5959	8
145	49	586	302	5960	8
47	245	125	113	5961	1
73	0	389	232	5962	8
170	266	186	270	5963	5
238	324	336	299	5964	9
160	689	19	520	5965	2
52	205	579	227	5966	8
630	303	320	305	5967	7
242	412	328	246	5968	9
128	157	528	186	5969	8
139	180	194	191	5970	1
284	327	320	242	5971	9
81	462	185	521	5972	2
97	177	570	161	5973	8
164	203	403	233	5974	5
0	0	575	229	5975	8
121	171	539	295	5976	8
182	314	228	252	5977	5
126	0	374	144	5978	1
256	273	229	219	5979	4
204	70	295	180	5980	1
132	269	533	199	5981	8
105	261	328	297	5982	5
315	412	361	366	5983	9
252	248	283	259	5984	5
137	160	611	277	5985	8
415	501	438	586	5986	3
167	187	544	260	5987	8
197	278	318	256	5988	5
241	137	562	205	5989	8
115	136	510	129	5990	8
208	250	285	309	5991	5
85	555	137	503	5992	2
26	8	473	98	5993	8
106	157	160	31	5994	1
209	269	268	292	5995	5
34	81	633	212	5996	8
443	512	430	435	5997	3
117	140	541	67	5998	8
236	175	141	491	5999	5
270	302	300	363	6000	9
48	226	548	233	6001	8
228	229	182	246	6002	5
130	135	585	264	6003	8
173	192	551	259	6004	8
159	658	112	539	6005	2
313	462	276	319	6006	9
163	137	559	134	6007	8
60	115	369	130	6008	1
114	68	538	253	6009	8
53	102	159	497	6010	5
146	135	236	219	6011	1
78	103	107	0	6012	1
79	89	568	247	6013	8
0	93	542	326	6014	8
114	76	494	250	6015	8
231	190	281	167	6016	4
156	0	576	291	6017	8
0	238	504	258	6018	8
234	330	323	296	6019	9
389	429	416	603	6020	3
204	321	172	152	6021	4
66	557	154	499	6022	2
15	630	185	440	6023	2
188	299	275	265	6024	5
302	252	206	289	6025	5
614	0	278	246	6026	7
135	189	46	210	6027	1
170	181	479	247	6028	8
253	252	282	281	6029	5
181	248	527	235	6030	8
152	301	276	206	6031	4
67	252	577	238	6032	8
167	158	211	65	6033	1
154	386	271	337	6034	9
154	123	557	240	6035	8
247	362	339	320	6036	9
465	443	424	361	6037	3
211	230	183	86	6038	4
233	292	289	279	6039	9
87	281	66	509	6040	2
197	212	320	256	6041	5
175	108	266	253	6042	5
197	145	589	179	6043	8
57	145	563	187	6044	8
193	231	238	209	6045	4
142	238	267	245	6046	5
32	423	66	522	6047	2
215	376	294	283	6048	9
463	329	268	180	6049	7
132	231	136	292	6050	5
146	45	565	367	6051	8
135	163	582	206	6052	8
206	272	245	230	6053	4
134	0	550	228	6054	8
150	281	210	232	6055	5
144	161	578	186	6056	8
137	176	274	293	6057	5
234	239	298	274	6058	5
166	169	540	278	6059	8
150	190	295	243	6060	5
105	213	600	153	6061	8
86	153	576	276	6062	8
123	153	475	256	6063	8
272	299	310	330	6064	9
117	188	506	211	6065	8
193	259	272	288	6066	5
68	88	541	279	6067	8
270	300	270	281	6068	9
81	7	590	254	6069	8
651	246	327	347	6070	7
232	325	312	266	6071	9
614	190	494	325	6072	7
254	345	185	275	6073	9
165	280	311	278	6074	5
170	53	550	271	6075	8
81	117	608	175	6076	8
130	159	582	319	6077	8
12	165	551	206	6078	8
363	409	240	11	6079	4
660	5	292	219	6080	7
158	296	250	292	6081	5
81	414	100	497	6082	2
50	138	485	209	6083	8
152	88	507	216	6084	8
111	161	572	247	6085	8
211	179	507	289	6086	8
227	286	278	149	6087	4
42	178	610	267	6088	8
46	117	588	272	6089	8
572	158	119	212	6090	7
309	211	193	282	6091	5
119	235	586	92	6092	8
143	5	575	219	6093	8
559	259	236	217	6094	7
144	139	520	257	6095	8
95	177	561	119	6096	8
178	165	274	482	6097	5
70	421	192	357	6098	2
208	186	173	285	6099	5
606	213	210	281	6100	7
124	151	135	227	6101	1
589	343	372	292	6102	7
149	123	593	288	6103	8
140	187	139	110	6104	1
609	304	253	263	6105	7
249	293	266	304	6106	9
57	584	32	561	6107	2
59	239	494	216	6108	8
127	226	499	121	6109	8
117	181	580	315	6110	8
218	333	308	289	6111	9
121	0	502	253	6112	8
145	257	206	185	6113	4
235	260	286	307	6114	5
272	258	303	196	6115	4
83	524	34	548	6116	2
0	686	10	501	6117	2
37	78	562	74	6118	8
164	295	310	305	6119	5
238	243	266	255	6120	5
126	141	375	159	6121	8
123	123	515	189	6122	8
272	326	273	325	6123	9
118	195	528	206	6124	8
38	206	120	467	6125	5
108	167	562	183	6126	8
162	101	207	239	6127	1
160	0	628	244	6128	8
226	282	277	287	6129	5
118	204	542	329	6130	8
251	321	317	279	6131	9
438	484	392	332	6132	10
0	582	157	494	6133	2
134	0	529	186	6134	8
202	306	207	322	6135	5
211	294	272	280	6136	5
169	95	549	217	6137	8
284	300	253	259	6138	9
60	154	585	269	6139	8
236	315	246	264	6140	9
180	288	239	254	6141	5
197	316	299	298	6142	9
141	170	633	269	6143	8
130	184	489	192	6144	8
204	259	298	308	6145	5
298	338	290	259	6146	9
188	215	549	226	6147	8
233	132	246	155	6148	1
100	231	554	112	6149	8
102	0	560	263	6150	8
275	208	205	203	6151	4
299	359	372	341	6152	9
106	85	501	281	6153	8
112	9	536	220	6154	8
231	303	274	257	6155	9
147	478	298	298	6156	9
143	79	543	285	6157	8
84	59	433	261	6158	8
257	259	256	197	6159	4
242	211	299	202	6160	4
288	336	313	323	6161	9
118	210	526	257	6162	8
163	156	529	291	6163	8
144	32	587	282	6164	8
49	252	535	201	6165	8
414	454	388	638	6166	3
183	214	543	284	6167	8
150	131	582	207	6168	8
17	169	516	159	6169	8
228	305	296	309	6170	9
88	64	528	108	6171	8
66	117	599	222	6172	8
0	603	240	493	6173	2
78	159	580	318	6174	8
39	103	508	201	6175	8
135	191	529	266	6176	8
90	286	132	485	6177	2
207	290	242	186	6178	4
99	204	373	251	6179	5
99	107	586	209	6180	8
280	303	218	281	6181	9
154	102	566	220	6182	8
88	225	120	189	6183	1
108	414	0	517	6184	2
105	98	536	295	6185	8
179	281	239	236	6186	5
215	239	286	347	6187	5
297	406	343	379	6188	9
180	250	272	234	6189	5
256	279	249	189	6190	4
176	268	220	160	6191	4
197	304	338	285	6192	9
98	123	392	220	6193	8
181	345	260	230	6194	4
73	59	585	246	6195	8
168	222	614	261	6196	8
139	275	284	191	6197	4
585	219	244	251	6198	7
260	315	281	163	6199	4
212	269	256	162	6200	4
56	103	534	240	6201	8
147	0	503	217	6202	8
261	257	297	288	6203	9
146	39	531	170	6204	8
94	187	517	252	6205	8
138	739	257	475	6206	2
220	311	298	236	6207	4
226	295	372	345	6208	9
256	330	318	322	6209	9
11	70	611	225	6210	8
196	168	528	222	6211	8
105	194	532	219	6212	8
134	0	563	265	6213	8
188	151	257	194	6214	1
389	285	273	15	6215	4
229	225	585	180	6216	8
136	91	588	308	6217	8
133	0	533	59	6218	8
100	151	572	266	6219	8
108	79	430	179	6220	8
507	194	250	95	6221	7
74	117	544	289	6222	8
237	336	278	302	6223	9
157	283	271	260	6224	5
630	434	580	394	6225	10
126	203	380	243	6226	5
221	217	296	259	6227	5
5	104	573	243	6228	8
74	224	508	149	6229	8
107	127	525	267	6230	8
103	90	576	254	6231	8
194	173	580	192	6232	8
136	231	563	217	6233	8
601	206	178	290	6234	7
151	203	181	156	6235	1
216	351	304	241	6236	9
591	70	313	257	6237	7
296	330	333	242	6238	9
523	82	242	280	6239	7
268	353	225	309	6240	9
339	325	513	284	6241	9
631	288	301	305	6242	7
115	446	79	490	6243	2
317	427	514	432	6244	3
244	327	303	351	6245	9
217	289	212	234	6246	4
252	239	188	326	6247	5
107	124	594	244	6248	8
582	597	478	431	6249	10
270	369	331	293	6250	9
154	123	68	144	6251	1
124	247	357	211	6252	4
136	185	600	260	6253	8
55	297	0	502	6254	2
117	0	513	79	6255	8
199	280	268	260	6256	5
628	156	277	265	6257	7
644	333	372	287	6258	7
215	459	357	334	6259	9
285	289	231	264	6260	9
138	136	144	190	6261	1
102	363	197	263	6262	5
116	292	243	251	6263	5
99	117	525	172	6264	8
273	235	283	302	6265	9
225	322	303	289	6266	9
106	163	619	256	6267	8
261	296	292	188	6268	4
175	263	307	216	6269	4
165	189	543	265	6270	8
220	267	268	270	6271	5
421	441	389	444	6272	3
273	269	257	266	6273	9
208	175	567	249	6274	8
120	104	574	228	6275	8
609	166	278	258	6276	7
167	143	541	261	6277	8
208	279	280	286	6278	5
99	227	541	176	6279	8
237	281	202	245	6280	5
313	281	303	265	6281	9
245	254	256	255	6282	5
521	331	282	266	6283	7
195	306	304	159	6284	4
249	288	207	231	6285	4
213	310	281	182	6286	4
96	187	560	274	6287	8
551	477	462	551	6288	3
223	357	278	262	6289	9
199	271	287	249	6290	5
155	115	126	0	6291	1
202	259	256	230	6292	5
224	282	316	330	6293	9
86	167	182	478	6294	5
184	244	260	185	6295	4
214	318	280	136	6296	4
170	61	556	215	6297	8
249	287	251	208	6298	4
245	126	243	130	6299	1
186	285	254	307	6300	5
190	281	187	255	6301	5
146	0	622	295	6302	8
334	400	397	259	6303	9
217	254	249	256	6304	5
27	170	235	58	6305	1
135	593	190	522	6306	2
113	194	488	0	6307	8
128	0	508	169	6308	8
646	36	217	271	6309	7
118	0	515	238	6310	8
71	12	594	273	6311	8
122	113	175	174	6312	1
209	342	316	255	6313	9
238	364	292	296	6314	9
120	276	258	221	6315	5
274	276	214	127	6316	4
605	330	322	288	6317	7
112	228	124	184	6318	1
265	420	629	559	6319	3
0	119	589	242	6320	8
110	197	512	285	6321	8
76	201	466	205	6322	8
191	271	354	232	6323	4
195	290	317	345	6324	9
145	0	60	155	6325	1
206	248	239	218	6326	4
339	363	352	560	6327	3
177	274	184	300	6328	5
277	330	339	277	6329	9
0	134	578	285	6330	8
